"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5KHXNHSI","journalArticle","2023","Matthews, JL; Khalil, A; Siboni, N; Bougoure, J; Guagliardo, P; Kuzhiumparambil, U; Demaere, M; Le Reun, NM; Seymour, JR; Suggett, DJ; Raina, JB","Coral endosymbiont growth is enhanced by metabolic interactions with bacteria","NATURE COMMUNICATIONS","","2041-1723","10.1038/s41467-023-42663-y","","Bacteria are key contributors to microalgae resource acquisition, competitive performance, and functional diversity, but their potential metabolic interactions with coral microalgal endosymbionts (Symbiodiniaceae) have been largely overlooked. Here, we show that altering the bacterial composition of two widespread Symbiodiniaceae species, during their free-living stage, results in a significant shift in their cellular metabolism. Indeed, the abundance of monosaccharides and the key phytohormone indole-3-acetic acid (IAA) were correlated with the presence of specific bacteria, including members of the Labrenzia (Roseibium) and Marinobacter genera. Single-cell stable isotope tracking revealed that these two bacterial genera are involved in reciprocal exchanges of carbon and nitrogen with Symbiodiniaceae. We identified the provision of IAA by Labrenzia and Marinobacter, and this metabolite caused a significant growth enhancement of Symbiodiniaceae. By unravelling these interkingdom interactions, our work demonstrates how specific bacterial associates fundamentally govern Symbiodiniaceae fitness. A new study reveals that bacterial partners supply essential metabolites to the vital microalgal symbionts of corals, including metabolites that boost symbiont growth. This breakthrough increases our understanding of coral microbial ecology and also opens the door to innovative ways of protecting coral reefs.","2023-10-27","2025-03-05 14:40:28","2025-03-05 14:40:28","","","","1","14","","","","","","","","","","English","","","","WOS:001091497000011","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;15<br/>Total Times Cited:&nbsp;&nbsp;15<br/>Cited Reference Count:&nbsp;&nbsp;80</p>","","","BINDING LECTIN; DINOFLAGELLATE; EVOLUTION; INSIGHTS; MARINE MICROALGAE; MICROBIOME; RESPONSES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JVYB7JGM","journalArticle","2023","Heric, K; Maire, J; Deore, P; Perez-Gonzalez, A; van Oppen, MJH","Inoculation with Roseovarius increases thermal tolerance of the coral photosymbiont, Breviolum minutum","FRONTIERS IN ECOLOGY AND EVOLUTION","","2296-701X","10.3389/fevo.2023.1079271","","Coral reefs are diverse marine ecosystems that have tremendous ecological and cultural value and support more than 25% of eukaryote marine biodiversity. Increased ocean temperatures and light intensity trigger coral bleaching, the breakdown of the relationship between corals and their photosymbionts, dinoflagellates of the family Symbiodiniaceae. This leaves corals without their primary energy source, thereby leading to starvation and, often, death. Coral bleaching is hypothesized to occur due to an overproduction of reactive oxygen species (ROS) by Symbiodiniaceae, which subsequently accumulate in coral tissues. Bacterial probiotics have been proposed as an approach to mitigate coral bleaching, by reducing ROS levels in the coral holobiont through bacterial antioxidant production. Both corals and Symbiodiniaceae are known to associate with bacteria. However, the Symbiodiniaceae-bacteria relationship, and its impact on Symbiodiniaceae thermal tolerance, remains a poorly studied area. In this study, cultured Symbiodiniaceae of the species Breviolum minutum were treated with antibiotics to reduce their bacterial load. The cultures were subsequently inoculated with bacterial isolates from the genus Roseovarius that were isolated from the same B. minutum culture and showed either high or low ROS-scavenging abilities. The B. minutum cultures were then exposed to experimental heat stress for 16 days, and their health was monitored through measurements of cell density and photochemical efficiency of photosystem II. It was found that B. minutum inoculated with Roseovarius with higher ROS-scavenging abilities showed greater cell growth at elevated temperatures, compared to cultures inoculated with a Roseovarius strain with lower ROS-scavenging abilities. This suggests that Roseovarius may play a role in Symbiodiniaceae fitness at elevated temperatures. Analysis of Symbiodiniaceae-associated bacterial communities through 16S rRNA gene metabarcoding revealed that Roseovarius relative abundance increased in B. minutum cultures following inoculation and with elevated temperature exposure, highlighting the contribution they may have in shielding B. minutum from thermal stress, although other bacterial community changes may have also contributed to these observations. This study begins to unpick the relationship between Symbiodiniaceae and their bacteria and opens the door for the use of Symbiodiniaceae-associated bacteria in coral reef conservation approaches.","2023-08-10","2025-03-05 14:40:28","2025-03-05 14:40:28","","","","","11","","","","","","","","","","English","","","","WOS:001053994200001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;6<br/>Total Times Cited:&nbsp;&nbsp;6<br/>Cited Reference Count:&nbsp;&nbsp;61</p>","","","bacteria; coral; DIMETHYLSULFONIOPROPIONATE; MICROBIOME; probiotics; reactive oxygen species; STRESS CAUSES; Symbiodiniaceae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAYBMKQM","journalArticle","2017","Wang, ZH; Guo, X; Qu, LJ; Lin, LC","Effects of nitrogen and phosphorus on the growth of Levanderina fissa: How it blooms in Pearl River Estuary","JOURNAL OF OCEAN UNIVERSITY OF CHINA","","1672-5182","10.1007/s11802-017-3080-7","","Effects of nitrogen (N) and phosphorus (P) from different sources and at different concentrations on the growth of Levanderina fissa (= Gyrodinium instriatum) were studied in laboratory conditions. The findings might explain the recurrent blooms of this species in Pearl River Estuary, China. Results showed that nutrient limitation significantly inhibited the growth of L. fissa. The values of specific growth rate (mu (max)) and half-saturation nutrient concentration (K (S)) were 0.37 divisions/d and 8.49 mu mol L-1 for N, and 0.39 divisions/d and 1.99 mu mol L-1 for P, respectively. Based on K (S) values, dissolved inorganic N level in PRE was sufficient to support the high proliferation of L. fissa, while dissolved inorganic P concentration was far lower than the minimum requirement for its effective growth. L. fissa was not able to utilize dissolved organic N (DON) compounds such as urea, amino acids, and uric acid. However, it grew well by using a wide variety of dissolved organic P (DOP) sources like nucleotides, glycerophosphate, and 4-nitrophenylphosphate. The results from this study suggested that the ability in DOP utilization of L. fissa offers this species a competitive advantage in phytoplankton communities. The high level and continuous supply of DIN, enrichment of DOP, together with warm climate and low salinity in the Pearl River Estuary provided a suitable nutrient niche for the growth of L. fissa, and resulted in the recurrent blooms in the estuary.","2017-02","2025-03-05 14:40:28","2025-03-05 14:40:28","","114-120","","1","16","","","","","","","","","","English","","","","WOS:000392131500015","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;11<br/>Total Times Cited:&nbsp;&nbsp;12<br/>Cited Reference Count:&nbsp;&nbsp;36</p>","","","ALKALINE-PHOSPHATASE ACTIVITY; COASTAL WATERS; DINOFLAGELLATE; DINOPHYCEAE; DISSOLVED ORGANIC PHOSPHORUS; growth; Gyrodinium instriatum; GYRODINIUM-INSTRIATUM; KINETICS; Levanderina fissa; nitrogen; Pearl River Estuary; phosphorus; SALINITY; SOUTH CHINA SEA; TEMPERATURE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PZ2DFZE","journalArticle","1992","GATES, RD; BAGHDASARIAN, G; MUSCATINE, L","TEMPERATURE STRESS CAUSES HOST-CELL DETACHMENT IN SYMBIOTIC CNIDARIANS - IMPLICATIONS FOR CORAL BLEACHING","BIOLOGICAL BULLETIN","","0006-3185","10.2307/1542252","","During the past decade, acute and chronic bleaching of tropical reef corals has occurred with increasing frequency and scale. Bleaching, i.e., the loss of pigment and the decrease in population density of symbiotic dinoflagellates (zooxanthellae), is often correlated with an increase or decrease in sea surface temperature. Because little is known of the cellular events concomitant with thermal bleaching, we have investigated the mechanism of release of zooxanthellae by the tropical sea anemone Aiptasia pulchella and the reef coral Pocillopora damicornis in response to cold and heat stress. Both species released intact host endoderm cells containing zooxanthellae. The majority of the released host cells were viable, but they soon disintegrated in the seawater leaving behind isolated zooxanthellae. The detachment and release of intact host cells suggests that thermal stress causes host cell adhesion dysfunction in these cnidarians. Knowledge of the cellular entity released by the host during bleaching provides insight into both the underlying release mechanism and the way in which natural environmental stresses evoke a bleaching response.","1992-06","2025-03-05 14:40:28","2025-03-05 14:40:28","","324-332","","3","182","","","","","","","","","","English","","","","WOS:A1992KC97500004","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;390<br/>Total Times Cited:&nbsp;&nbsp;465<br/>Cited Reference Count:&nbsp;&nbsp;57</p>","","","ADHESION; CYTOSKELETON; EVENT; HEAT-SHOCK; MONTASTREA-ANNULARIS; MORTALITY; REDUCED GROWTH-RATE; REEF CORALS; SEA-ANEMONE; TRANSITIONS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VV23EQ8D","journalArticle","2015","Wilkinson, SP; Fisher, PL; van Oppen, MJH; Davy, SK","Intra-genomic variation in symbiotic dinoflagellates: recent divergence or recombination between lineages?","BMC EVOLUTIONARY BIOLOGY","","1471-2148","10.1186/s12862-015-0325-1","","Background: The symbiosis between corals and the dinoflagellate alga Symbiodinium is essential for the development and survival of coral reefs. Yet this fragile association is highly vulnerable to environmental disturbance. A coral's ability to tolerate temperature stress depends on the fitness of its resident symbionts, whose thermal optima vary extensively between lineages. However, the in hospite population genetic structure of Symbiodinium is poorly understood and mostly based on analysis of bulk DNA extracted from thousands to millions of cells. Using quantitative single-cell PCR, we enumerated DNA polymorphisms in the symbionts of the reef-building coral Pocillopora damicornis, and applied a model selection approach to explore the potential for recombination between coexisting Symbiodinium populations. Results: Two distinct Symbiodinium ITS2 sequences (denoted C100 and C109) were retrieved from all P. damicornis colonies analysed. However, the symbiont assemblage consisted of three distinct Symbiodinium populations: cells featuring pure arrays of ITS2 type C109, near-homogeneous cells of type C100 (with trace ITS2 copies of type C109), and those with co-dominant C100 and C109 ITS2 repeats. The symbiont consortia of some colonies consisted almost entirely of these putative C100 x C109 recombinants. Conclusions: Our results are consistent with the occurrence of sexual recombination between Symbiodinium types C100 and C109. While the multiple-copy nature of the ITS2 dictates that the observed pattern of intra-genomic co-dominance may be a result of incomplete concerted evolution of intra-genomic polymorphisms, this is a less likely explanation given the occurrence of homogeneous cells of the C109 type. Conclusive evidence for inter-lineage recombination and introgression in this genus will require either direct observational evidence or a single-cell genotyping approach targeting multiple, single-copy loci.","2015-03-14","2025-03-05 14:40:28","2025-03-05 14:40:28","","","","","15","","","","","","","","","","English","","","","WOS:000351897300001","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;37<br/>Total Times Cited:&nbsp;&nbsp;38<br/>Cited Reference Count:&nbsp;&nbsp;87</p>","","","CLADE-D; CLIMATE-CHANGE; Concerted evolution; CONCERTED EVOLUTION; Coral; CORAL-REEFS; DIVERSITY; DNA; ECOLOGY; GENETIC-VARIABILITY; GREAT-BARRIER-REEF; ITS2; Pocillopora damicornis; Recombination; Sexual reproduction; Symbiodinium; SYMBIODINIUM; Symbiosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YUQKSDR4","journalArticle","2017","Dimond, JL; Orechovesky, S; Oppenheimer, J; Rodríuez-Ramos, J; Bingham, BL","Photophysiology and hydrogen peroxide generation of the dinoflagellate and chlorophyte symbionts of the sea anemone Anthopleura elegantissima","JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY","","0022-0981","10.1016/j.jembe.2017.01.008","","Associating with algal symbionts is considered largely beneficial for cnidarians such as corals and sea anemones, yet there are potential costs of hosting symbionts, such as the production of reactive oxygen species. We compared the photophysiology and H2O2 production rates of Symbiodinium muscatinei and Elliptochloris marina, the dinoflagellate and chlorophyte symbionts, respectively, of the temperate sea anemone Anthopleura elegantissima. Analyses of photosystem II (PSII) function in the two symbionts, including maximum quantum yield and relative electron transport rates, were consistent with prior studies indicating that E. marina has lower photosynthetic performance than S. muscatinei at high temperature and irradiance. The efficiency of PSII in both symbionts was positively affected by the addition of exogenous catalase, suggesting that both symbionts experience H2O2-mediated declines in PSII efficiency. We found that S. muscatinei produced more H2O2 than E. marina across all treatments, with the highest production under high light and temperature. Results were similar in experiments involving both isolated symbionts and symbionts residing within intact tentacles, indicating that the potential stress of symbiont isolation was not a significant factor biasing our results. Despite the lower typical densities of S. muscatinei relative to E. marina, extrapolations of cell-specific H2O2 production rates to the intact symbiosis suggest that S. muscatinei imposes a greater H(2)O(2)burden on A. elegantissima. Even with this burden, however, the considerably higher productivity and fitness of S. muscatinei-bearing anemones documented in prior studies suggests that the net benefit of hosting S. muscatinei exceeds that of E. marina. (C) 2017 Elsevier B.V. All rights reserved.","2017-04","2025-03-05 14:40:28","2025-03-05 14:40:28","","43-47","","","489","","","","","","","","","","English","","","","WOS:000395853500007","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;5<br/>Total Times Cited:&nbsp;&nbsp;6<br/>Cited Reference Count:&nbsp;&nbsp;44</p>","","","2 ALGAL SYMBIONTS; Anthopleura; BRANDT; CNIDARIAN SYMBIOSIS; Cnidarian-algal; ELEVATED-TEMPERATURES; Elliptochloris; ENDOSYMBIOTIC ALGAE; OXIDATIVE STRESS; RAPID LIGHT CURVES; REEF CORAL; Symbiodinium; SYMBIODINIUM PYRRHOPHYTA; Symbiosis; THERMAL-STRESS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W8WQBXB2","journalArticle","2016","Sala-Pérez, M; Alpermann, TJ; Krock, B; Tillmann, U","Growth and bioactive secondary metabolites of arctic Protoceratium reticulatum (Dinophyceae)","HARMFUL ALGAE","","1568-9883","10.1016/j.hal.2016.02.004","","Harmful algal blooms are mainly caused by marine dinoflagellates and are known to produce potent toxins that may affect the ecosystem, human activities and health. Such events have increased in frequency and intensity worldwide in the past decades. Numerous processes involved in Global Change are amplified in the Arctic, but little is known about species specific responses of arctic dinoflagellates. The aim of this work was to perform an exhaustive morphological, phylogenetical and toxinological characterization of Greenland Protoceratium reticulatum and, in addition, to test the effect of temperature on growth and production of bioactive secondary metabolites. Seven clonal isolates, the first isolates of P. reticulatum available from arctic waters, were phylogenetically characterized by analysis of the LSD rDNA. Six isolates were further characterized morphologically and were shown to produce both yessotoxins (YTX) and lytic compounds, representing the first report of allelochemical activity in P. reticulatum. As shown for one of the isolates, growth was strongly affected by temperature with a maximum growth rate at 15 degrees C, a significant but slow growth at 1 degrees C, and cell death at 25 degrees C, suggesting an adaptation of P. reticulatum to temperate waters. Temperature had no major effect on total YTX cell quota or lytic activity but both were affected by the growth phase with a significant increase at stationary phase. A comparison of six isolates at a fixed temperature of 10 degrees C showed high intraspecific variability for all three physiological parameters tested. Growth rate varied from 0.06 to 0.19 d(-1), and total YTX concentration ranged from 0.3 to 15.0 pg YTX cell(-1) and from 0.5 to 31.0 pg YTX cell(-1) at exponential and stationary phase, respectively. All six isolates performed lytic activity; however, for two isolates lytic activity was only detectable at higher cell densities in stationary phase. (C) 2016 Elsevier B.V. All rights reserved.","2016-05","2025-03-05 14:40:28","2025-03-05 14:40:28","","85-96","","","55","","","","","","","","","","English","","","","WOS:000377323300009","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;33<br/>Total Times Cited:&nbsp;&nbsp;38<br/>Cited Reference Count:&nbsp;&nbsp;64</p>","","","Arctic; CLIMATE-CHANGE; CULTURE; GENETIC-VARIABILITY; HARMFUL ALGAL BLOOMS; Lytic activity; PHYTOPLANKTON; Protoceratium reticulatum; SALINITY; SHELLFISH; Temperature; TEMPERATURE; TOXINS; Yessotoxin; YESSOTOXIN PRODUCTION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQN7ITHQ","journalArticle","2017","Tesi, T; Geibel, MC; Pearce, C; Panova, E; Vonk, JE; Karlsson, E; Salvado, JA; Kruså, M; Bröder, L; Humborg, C; Semiletov, I; Gustafsson, Ö","Carbon geochemistry of plankton-dominated samples in the Laptev and East Siberian shelves: contrasts in suspended particle composition","OCEAN SCIENCE","","1812-0784","10.5194/os-13-735-2017","","Recent Arctic studies suggest that sea ice decline and permafrost thawing will affect phytoplankton dynamics and stimulate heterotrophic communities. However, in what way the plankton composition will change as the warming proceeds remains elusive. Here we investigate the chemical signature of the plankton-dominated fraction of particulate organic matter (POM) collected along the Siberian Shelf. POM (>10 mu m) samples were analysed using molecular biomarkers (CuO oxidation and IP25 ) and dual-carbon isotopes (delta C-13 and Delta C-14). In addition, surface water chemical properties were integrated with the POM (>10 mu m) dataset to understand the link between plankton composition and environmental conditions. delta C-13 and Delta C-14 exhibited a large variability in the POM (> 10 mu m) distribution while the content of terrestrial biomarkers in the POM was negligible. In the Laptev Sea (LS), delta C-13 and Delta C-14 of POM (> 10 mu m) suggested a heterotrophic environment in which dissolved organic carbon (DOC) from the Lena River was the primary source of metabolisable carbon. Within the Lena plume, terrestrial DOC probably became part of the food web via bacteria uptake and subsequently transferred to relatively other heterotrophic communities (e.g. dinoflagellates). Moving eastwards toward the sea-ice-dominated East Siberian Sea (ESS), the system became progressively more autotrophic. Comparison between delta C-13 of POM (> 10 mu m) samples and CO(2)aq concentrations revealed that the carbon isotope fractionation increased moving towards the easternmost and most productive stations. In a warming scenario characterised by enhanced terrestrial DOC release (thawing permafrost) and progressive sea ice decline, heterotrophic conditions might persist in the LS while the nutrient-rich Pacific inflow will likely stimulate greater primary productivity in the ESS. The contrasting trophic conditions will result in a sharp gradient in delta C-13 between the LS and ESS, similar to what is documented in our semi-synoptic study.","2017-09-18","2025-03-05 14:40:28","2025-03-05 14:40:28","","735-748","","5","13","","","","","","","","","","English","","","","WOS:000410999500002","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;14<br/>Total Times Cited:&nbsp;&nbsp;15<br/>Cited Reference Count:&nbsp;&nbsp;67</p>","","","ARCTIC SHELF; BARENTS SEA; CO2 CONCENTRATION; EXPORT FLUXES; FRESH-WATER; GROWTH-RATE; ISOTOPIC COMPOSITION; SEA-ICE; TERRESTRIAL CARBON; TERRIGENOUS ORGANIC-MATTER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H8UTQTI9","journalArticle","2020","Matthews, JL; Cunning, R; Ritson-Williams, R; Oakley, CA; Lutz, A; Roessner, U; Grossman, AR; Weis, VM; Gates, RD; Davy, SK","Metabolite pools of the reef building coralMontipora capitataare unaffected by Symbiodiniaceae community composition","CORAL REEFS","","0722-4028","10.1007/s00338-020-01999-3","","Some reef corals form stable, dominant or codominant associations with multiple endosymbiotic dinoflagellate species (family Symbiodiniaceae). Given the immense genetic and physiological diversity within this family, Symbiodiniaceae community composition has the potential to impact the nutritional physiology and fitness of the cnidarian host and all associated symbionts. Here we assessed the impact of the symbiont community composition on the metabolome of the coralMontipora capitatain Kane'ohe Bay, Hawai'i, where different colonies can be dominated by stress-tolerantDurusdinium glynniior stress-sensitiveCladocopiumspp. Based on our existing knowledge of these symbiont taxa, we hypothesised that the metabolite profile ofD. glynnii-dominated corals would be consistent with poorer nutritional support of the host relative to those corals dominated byCladocopiumspp. However, comparative metabolite profiling revealed that the metabolite pools of the host and symbiont were unaffected by differences in the abundance of the two symbionts within the community. The abundance of the individual metabolites was the same in the host and in the endosymbiont regardless of whether the host was populated withD. glynniiorCladocopiumspp. These results suggest that coral-dinoflagellate symbioses have the potential to undergo physiological adjustments over time to accommodate differences in their resident symbionts. Such mechanisms may involve host heterotrophic compensation (increasing the level of nutrition generated by feeding relative to delivery from the algae), dynamic regulation of metabolic pathways when exchange of metabolites between the organisms differs, and/or modification of both the type and quantity of metabolites that are exchanged. We discuss these adjustments and the implications for the physiology and survival of reef corals under changing environmental regimes.","2020-12","2025-03-05 14:40:28","2025-03-05 14:40:28","","1727-1737","","6","39","","","","","","","","","","English","","","","WOS:000565127600002","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;20<br/>Total Times Cited:&nbsp;&nbsp;23<br/>Cited Reference Count:&nbsp;&nbsp;72</p>","","","CELL BIOLOGY; Cnidarian; CORALS; FATTY-ACID-COMPOSITION; HOST; Metabolomics; Montipora; MONTIPORA-CAPITATA; RESILIENCE; SPATIAL VARIATION; Symbiodiniaceae; SYMBIONT TYPE; TOLERANCE; ZOOXANTHELLAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7UVWXGE2","journalArticle","2017","Kang, Y; Tang, YZ; Taylor, GT; Gobler, CJ","DISCOVERY OF A RESTING STAGE IN THE HARMFUL, BROWN-TIDE-CAUSING PELAGOPHYTE, AUREOUMBRA LAGUNENSIS: A MECHANISM POTENTIALLY FACILITATING RECURRENT BLOOMS AND GEOGRAPHIC EXPANSION","JOURNAL OF PHYCOLOGY","","0022-3646","10.1111/jpy.12485","","To date, the life stages of pelagophytes have been poorly described. This study describes the ability of Aureoumbra lagunensis to enter a resting stage in response to environmental stressors, including high temperature, nutrient depletion, and darkness, as well as their ability to revert from resting cells back to vegetative cells after exposure to optimal light, temperature, and nutrient conditions. Resting cells became round in shape and larger in size, filled with red accumulation bodies, had smaller and fewer plastids, more vacuolar space, contained lower concentrations of chl a and RNA, displayed reduced photosynthetic efficiency, and lower respiration rates relative to vegetative cells. Analysis of vegetative and resting cells using Raman microspectrometry indicated resting cells were enriched in sterols within red accumulation bodies and were depleted in pigments relative to vegetative cells. Upon reverting to vegetative cells, cells increased their chl a content, photosynthetic efficiency, respiration rate, and growth rate and lost accumulation bodies as they became smaller. The time required for resting cells to resume vegetative growth was proportional to both the duration and temperature of dark storage, possibly due to higher metabolic demands on stored energy (sterols) reserves during longer period of storage and/or storage at higher temperature (20 degrees C vs. 10 degrees C). Resting cells kept in the dark at 10 degrees C for 7 months readily reverted back to vegetative cells when transferred to optimal conditions. Thus, the ability of Aureoumbra to form a resting stage likely enables them to form annual blooms within subtropical ecosystems, resist temperature extremes, and may facilitate geographic expansion via anthropogenic transport.","2017-02","2025-03-05 14:40:28","2025-03-05 14:40:28","","118-130","","1","53","","","","","","","","","","English","","","","WOS:000397259800012","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;17<br/>Total Times Cited:&nbsp;&nbsp;20<br/>Cited Reference Count:&nbsp;&nbsp;92</p>","","","ALGA AUREOCOCCUS-ANOPHAGEFFERENS; Aureoumbra; brown tide; CELL-FORMATION; CLIMATE-CHANGE; CYST FORMATION; cysts; DARK SURVIVAL; GROWTH-RATE; harmful algal blooms; metabolism; NITROGEN LIMITATION; PHOTOSYNTHETIC APPARATUS; PHYTOPLANKTON; resting stage; TOXIC DINOFLAGELLATE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GXP8QKHZ","journalArticle","2015","Hoadley, KD; Rollison, D; Pettay, DT; Warner, ME","Differential carbon utilization and asexual reproduction under elevated pCO2 conditions in the model anemone, Exaiptasia pallida, hosting different symbionts","LIMNOLOGY AND OCEANOGRAPHY","","0024-3590","10.1002/lno.10160","","Here we report the effects of elevated pCO(2) on the model symbiotic anemone Exaiptasia pallida and how its association with three different strains of the endosymbiotic dinoflagellate Symbiodinium minutum (ITS2-type B1) affects its response. Exposure to elevated pCO(2) (70.9 Pa) for 28 d led to an increased effective quantum yield of PSII in actinic light within two of the alga-anemone combinations. Autotrophic carbon fixation, along with the rate of carbon translocated to the animal, were significantly elevated with high pCO(2). Elevated pCO(2) exposure also coincided with significantly greater asexual budding rates in all tested anemones. Further, differences in photochemistry and carbon translocation rates suggest subtle differences in the response to pCO(2) among the three strains of S. minutum and their host anemones. This illustrates the potential for physiological diversity at the subspecies level for this ecologically important dinoflagellate. Positive alterations in photosynthesis, carbon utilization, and fitness within this model symbiosis suggest a potential benefit from ocean acidification (OA) not yet observed within corals, which may enable these anthozoans to gain a greater ecological presence under future OA conditions.","2015-11","2025-03-05 14:40:28","2025-03-05 14:40:28","","2108-2120","","6","60","","","","","","","","","","English","","","","WOS:000363888400018","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;21<br/>Total Times Cited:&nbsp;&nbsp;25<br/>Cited Reference Count:&nbsp;&nbsp;79</p>","","","AIPTASIA-PULCHELLA CARLGREN; CLIMATE-CHANGE; CO2; CORAL-REEFS; ELEMENTAL RATIOS; GENETIC DIVERSITY; OCEAN ACIDIFICATION; PEDAL LACERATION; POPULATION-GROWTH; SYMBIODINIUM SPP.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6C8XWU8X","journalArticle","2017","Grégoire, V; Schmacka, F; Coffroth, MA; Karsten, U","Photophysiological and thermal tolerance of various genotypes of the coral endosymbiont Symbiodinium sp (Dinophyceae)","JOURNAL OF APPLIED PHYCOLOGY","","0921-8971","10.1007/s10811-017-1127-1","","Dinoflagellates of the genus Symbiodinium, the endosymbiont of reef corals, play an important role in coral-bleaching events which can be induced by prolonged enhanced seawater temperature anomalies, and which are predicted to occur at increasing frequencies and severities due to global warming. The genus Symbiodinium exhibits high genetic diversity with physiological variation within and among species, leading to a range of thermal tolerance. Although these variations have been examined in individual species, comprehensive comparative experimental data across several species are still rare. Therefore, in the present study, the photophysiological and thermal response patterns of six genetically characterized Symbiodinium genotypes were comparatively investigated. The six Symbiodinium genotypes were isolated from four different host species from the following biogeographic locations: Hawaii (Central Pacific), Panama (Caribbean), Florida (Caribbean), and Palau (West Pacific). Photosynthesis-irradiance curve and growth measurements at temperatures ranging from 20 to 33 A degrees C were carried out. All physiological data clearly indicate significant differences in the response patterns of the six Symbiodinium genotypes. While some types photosynthesized, respired, and grew at 33 A degrees C, others showed a partial or complete inhibition. The genotype-specific response over the experimental temperature reveals the potential range response of a given symbiont and variation between strains that adaptation might act upon.","2017-08","2025-03-05 14:40:28","2025-03-05 14:40:28","","1893-1905","","4","29","","","","","","","","","","English","","","","WOS:000405793500017","","","","<p>Times Cited in Web of Science Core Collection:&nbsp;&nbsp;42<br/>Total Times Cited:&nbsp;&nbsp;47<br/>Cited Reference Count:&nbsp;&nbsp;85</p>","","","ADAPTATION; DIVERSITY; GROWTH-RATE; HOST; Irradiance; Photosynthesis; PHOTOSYNTHETIC RESPONSE; REEF-BUILDING CORALS; Respiration; STRESS; Symbiodinium; SYMBIOTIC ALGAE; Temperature; TEMPERATURE; Tolerance; ZOOXANTHELLAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
